reviews,sentiment
Πολύ καλό και ποιοτικό tablet το προτείνω ανεπιφύλακτα. Το μόνο αρνητικό που έχει είναι ότι είναι αρκετά στιβαρό αλλά το συνηθίζεις!,1
"Θετικά:
- Τρομερή οθόνη.
- Ηχεία τρομερά, δεν θα το βάλετε ποτέ στο τέρμα
- Το Pen έχει εκπληκτική αίσθηση όταν γράφεις. Έχω σταματήσει πλέον να σημειώνω οτιδήποτε σε χαρτί.
- Το μέγεθος του Ultra είναι όσο ένα τετράδιο spiral, αν θα το χρησιμοποιείτε για σημειώσεις κλπ, μην πάρετε μικρότερο μέγεθος.
- Μπαταρία είναι μια χαρά. Αν το έχεις stand by (π.χ. το σκ που δεν το χρησιμοποιείς στην δουλειά) δεν πέφτει καθόλου η μπαταρία. Φορτίζει και πολύ γρήγορα.
- Από δύναμη δεν το συζητώ, σηκώνει όλα τα προγράμματα μην το σκέφτεστε καν. 
Αρνητικά:
- Όταν το χρησιμοποιείς για αρκετή ώρα συνεχόμενα (όχι με μικρές παύσεις) ζεσταίνεται αισθητά, χωρίς όμως να επηρεάζει την επίδοση. 

Το συστήνω ανεπιφύλακτα, ανεβάζει την παραγωγικότητα στην δουλειά!",1
"Λοιπόν, αποτελεί την πιο δυνατή πρόταση για κάποιον που θέλει Android λογισμικό. Τα χαρακτηριστικά του τα σπάνε – σε θέματα ταχύτητας-οθόνης-αυτονομίας-ήχου είναι απόλυτο! ΌΜΩΣ, έχει δύο μεγάλα ζητήματα:
1) είναι τεράστιο!! Δε χωράει πουθενά και στο κράτημα είναι άβολο (ειδικά σε vertical mode)! Το βασικό point ενός τάμπλετ υποτίθεται είναι να είναι φορητό. Αυτό χάνεται εδώ. 
2) Το Android..! Το κρατάει πολύ πίσω από θέμα εφαρμογών. Κάποια app είναι αδύνατον να χρησιμοποιηθούν σε τέτοια οθόνη. *
Bottom line: Πριν αγοράσετε αυτή τη συσκευή πρέπει ΟΠΩΣΔΗΠΟΤΕ να λάβετε υπόψην αυτά τα προβλήματα. Κοστίζει πολλά και είναι κρίμα να απογοητευτείτε ;-)
Υ.Γ. Η εγκοπή στην οθόνη δε με ενόχλησε. 
* Ωστόσο, από θέμα λογισμικου προσφέρει ορισμένες φανταστικές λειτουργίες",1
Παιδιά το τάμπλετ ειναι άπαιχτο παν γρήγορο και χρησιμοποιείται και σαν υπολογιστής με το mode dex που εχει το συνιστώ ανεπιφυλακτα,1
"-Στα θετικά: Εξαιρετικό, κοιτάζει το iPad Pro κατάματα και δεν λυγίζει (μεταφορικά πάντα, κυριολεκτικά δεν θέλω να μάθω). Οθόνη όπως και σε κάθε προιόν Samsung με amoled εξαιρετική, βέβαια δεν έχει τρελή φωτεινότητα για χρήση κάτω από ήλιο, εξάλλου δεν προορίζεται για εκεί. Μικρόφωνα, ηχεία μπροστινές κάμερες εξαιρετικά για κάθε χρήση, και η λειτουργία auto framing επίσης εξαιρετική για τηλεδιασκέψεις κ.α. Το S pen αψεγάδιαστο με όλες τις χρήσιμες λειτουργίες του  που σου λύνουν τα χέρια. Η μπαταρία κρατάει (σε εμένα τουλάχιστον) 24ωρο. Μέχρι να έρθει η θήκη-πληκτρολόγιο το συνδέω σε bluetooth  ποντίκι και πληκτρολόγιο και η λειτουργία DeX το κάνει επί της ουσίας λάπτοπ, γρήγορο λάπτοπ. 
-Στα αρνητικά: Από την πίσω κάμερα μην περιμένετε και τίποτα ιδιαίτερο, λογικό είναι, και εξάλλου ποιός βγάζει φωτογραφίες με τάμπλετ; Πόσο μάλλον με ένα τόσο μεγάλο. Τέλος υπάρχουν κάποια 'προβληματάκια' στα οποία δεν φταίει ακριβώς το τάμπλετ, του στύλ ότι κάποιες εφαρμογές, κυρίως social media δεν δουλέυουν σε landscape mode.
Edit: Βλέποντας και άλλα σχόλια, όχι μόνο εδώ, να τονίσω πως δεν γίνεται να σχολιάσω αρνητικά το μέγεθός του. 'Οποιος κοιτάζει για το συγκεκριμένο ψάχνει για ένα μεγάλο τάμπλετ που να μπορεί να δεί άνετα ταινίες κλπ και το πιο σημαντικό κατ΄ εμέ να δουλέψει. Αλλιώς προσφέρονται και τα πολύ οικονομικότερα S8 & S8+. Με σχεδόν 15'' διαγώνιο και με πληκτρολόγιο υποκαθιστάς εύκολα notebook-ultrabook και λόγω της υψηλής ανάλυσης η εμπειρία είναι πολύ ξεκούραστη. Δεν μπορώ να πώ ότι με βολεύει τόσο όσο ένα windows laptop αλλά με τη χρήση το συνιθίζεις.",1
"Το τάμπλετ είναι απλά υπέροχο, εύχρηστο και πολύ δυνατό σε επιδόσεις, έκδοση 16gb / 512gb. Πανάλαφρο, με μια χορταστική οθόνη. Τέρας multitasking. Τα 120hz κάνουν την διαφορά και το tablet φαίνεται ακόμα πιο γρήγορο. Η προσωπική μου χρήση έως τώρα περιλαμβάνει κυρίως browsing, gaming, content consumption και ελάχιστο excel, word κτλ. Δοκιμάσαμε και τις βιντεοκλήσεις με συναδέλφους από την δουλειά μέσω Teams και Discord. Εξαιρετική ανάλυση η κάμερα για αυτή την χρήση και τα μικρόφωνα κρύσταλλο. Η ποιότητα των μπροστινών καμερών στις κλήσεις είναι πολύ ανώτερη από οποιοδήποτε λάπτοπ της αγοράς, μιλάω πάντα για τις ενσωματωμένες κάμερες τους. Οι πίσω κάμερες είναι μέτριες για εμένα. Προφανώς όμως το τάμπλετ δεν προορίζεται για τέτοια χρήση. Μόλις παραλάβω και το πληκτρολόγιο θα αντικαταστήσει το αρκετά παλιό μου λάπτοπ. Προτείνω χρήση με usb type c hub προκειμένου να έχετε το mobility ενός 2in1 λάπτοπ με θύρες Desktop. Ο συμβιβασμός που θα πρέπει να γίνει σε μια τέτοια χρήση είναι πως τα Linux είναι μονόδρομος.",1
Το συγκεκριμένο το έχω 2 χρόνια κ τα σπάει... Όπως έχω κ το lenovo m10 2nd generation το οποίο τα σπάει κ εκείνο. Με τις φωτογραφίες δεν ασχολουμαι απο το ταμπλετ. Πιο πολυ κατέβασμα ταινιών κ social media. Η μπαταρια του κρατάει κ 3 μέρες. Σε εμένα. Βέβαια είναι κ η χρήση του ταμπλετ. Εγώ το προτεινω. Δεν έχει το συγκεκριμένο sim ουτε πενακι.,1
πολύ καλό tablet για τα λεφτά του σε όλα αλλά πρέπει να προσεξεται γενικά με τα tablet της lenovo αυτά που περνούν καρτα sim δεν κάνουνε τα πιο πολλά κλήσεις είναι μόνο για να μπαίνουμε στα δεδομένα .Αν θέλετε να κάνει και κλήσεις  να πάρετε το κατάστημα τηλέφωνο να ρωτήσετε πριν το παραγγείλετε γιατί εγώ την πάτησα την πρώτη φορά ευτυχώς το πούλησα αμέσως .στο site της lenovo γράφει ποια κάνουνε και κλήσεις.. Το μόνο μειονέκτημα που έχω δει είναι ενώ η οθόνη του είναι 2k στο youtube τα βίντεο δεν τα πάει πάνω από 1080 αν πας από το edge στο youtube τότε πάει παραπάνω..Το καλό είναι ότι τα βίντεο τα δικά σου που έχεις τραβήξει σε 4k τα παίζει κανονικά με το vlc payer .Σε γενικές γραμες φοβερή οθονη παρόλο που δεν είναι amoled πολύ καλός ήχος ελαφρύ για το μέγεθος του πολύ καλη μπαταρία αξίζει τα λεφτά του αυτό που έχω εγώ παίρνει κάρτα sim κάνει και κλήσεις είναι λίγο πιο ακριβό από αυτό που δεν κάνει....,1
Αν κ αρχή ακόμα το πήρα για τον γιο μου κ μέχρι στιγμής δείχνει αρκετά καλό. Το χρησιμοποιεί για YouTube κ online παιχνίδια. Δεν κολλάει κ ο ήχος αρκετά καλός,1
δεν αξίζει τα χρήματα του. δεν υπάρχουν τα 3 buttons  όπως υπάρχουν σε όλα τα android.στα forums της Lenovo έχουν αρκετοί το ίδιο θέμα σε κάποιους διορθώθηκε σε κάποιους άλλους όχι... το θέμα είναι ότι γιατί να είναι τόσο δύσκολο μια απλή ρύθμιση επίσης το touch screen δεν δουλεύει καλά (έχω αγοράσει 2 ταμπλετς) πάρτε κάποιο άλλο Xiaomi ή Samsung... τελικά όπως στα λάπτοπ και στα τάμπλετ είναι για τα σκουπίδια....,-1
"Αρκετά καλό για τα χρήματα του
Κόλλα πότε πότε
Καμιά φορά κλίνει από μόνο του
Πιστεύω θα το φτιάξουν σε κάποια αναβάθμιση λογισμικού",1
"Το αγόρασα για την κόρη μου , που ήθελε ένα tablet με πενάκι για να ζωγραφίζει. Απο την ώρα που το πήρα ξοδεύει 2-3 ώρες καθημερινά και άλλες 3 ώρες η μάνα της. 

Το tablet ανταποκρίνετε τίμια σε όλες τις εργασίες και τα παιχνίδια. 
Βλέπω κάτι framedrop στο roblox και πολλές φορές αν δεν το κλείσεις το πρόγραμμα εντελώς δεν έχει μνήμη να ανοίξει και άλλα παιχνίδια , αλλά έμαθα στην κόρη μου πως κλείνει το πρόγραμμα πριν ανοίξει ένα άλλο.

Βλέποντας τη χρήση που του κάνουν θα προτημούσα κάτι με καλύτερο επεξεργαστή , αλλά η συγκεκριμένη αγορά με τα χρήματα ~200 € είναι πολύ τίμια και το συνιστώ.",1
"Παρ όλες τις πολύ καλές επιδώσεις, το tablet έχει πρόβλημα (ή στην μητρική ή στο λογισμικό), και παγώνει η οθόνη (δεν ανταποκρίνεται ) μετά από χρήση σε παιχνίδια, δεν ζεσταίνεται απλά παγώνει, και θέλει επανεκκίνηση από τον συνδυασμό των κουμπιών. Όσο και να προσπάθησα με τις οδηγίες από την υποστήριξη της Lenovo το πρόβλημα παραμένει, οπότε προχώρησα σε αίτημα υπαναχώρησης, αφού το έχω λιγότερο από 5 ημέρες και το πρόβλημα παρουσιάστηκε από την πρώτη ημέρα.  
Παλαιότερο tablet της Lenovo που έχω στην κατοχή μου εδώ και 6 χρόνια λειτουργεί άψογα, και είχε λιγότερο από τα μισά χρήματα που έχει το Lenovo Tab M10 Plus (3rd Gen) 10.61"" με WiFi+4G, ενδεχομένως το πρόβλημα να είναι στο τεμάχιο που πήρα, αλλά η εμπιστοσύνη στην Lenovo έχει χαθεί.",-1
Το πήρα για την κόρη μου το έχει λιώσει φοβερή μπαταρία και ελπίζω να αντέξει,1
VFM. Πολύ ικανοποιημένος με την αγορά του. Το συστήνω.,1
"Ιδανικό για Netflix, YouTube κλπ και σερφάρισμα στο ίντερνετ. Αυτά κ μέχρι εκεί. :-)",1
Μια χαρά ταμπλετ για τα χρήματα που κοστίζει . Ίσως το καλύτερο σε αυτή την τιμή,1
"το tablet, ενώ είναι πολύ καλό στην χρήση του, έχει ενα τεράστιο πρόβλημα: crash-αρει αν βάλεις SD card για να αυξήσεις την χωρητικότητά του. Είναι γνωστό το πρόβλημα, χωρίς καμιά λύση από την Lenovo",0
"Πολύ γρήγορο σε ότι του βάζεις να κάνει , σχετικά γρήγορη φόρτιση,πολύ καλή ανάλυση οθόνης, 
Τα ηχεία δεν παίζονται και ειδικά όταν συνεργάζεται η Lenovo με την JBL.
Η κάρτα γραφικών πολύ καλή αν σκεφτείς ότι χρησιμοποιείται και σε συσκευές ναυαρχίδες .
 Λίγο με χάλασε η διάρκεια μπαταρίας αλλά οκ με ένα update ίσως διορθωθεί.
Δεν θεωρείται και ελαφρύ τάμπλετ εννοείται, 
Κατά τα άλλα ένα σχετικά πολύ δυνατό τάμπλετ και σχετικά καλή τιμή για τις δυνατότητες του.",1
"Το πήρα 110€ σε προσφορά για συγγενικό πρόσωπο για απλή χρήση social media, browsing και youtube.

Όσο πρόλαβα να το δω κατα το σετάρισμα:

1. Καλός επεξεργαστής και αρκετή RAM. Προς το παρον ουτε κολλήματα ούτε τιποτα. 
2. Ηχεία με Dolby Atmos, δυνατός ήχος αλλά μέτρια ποιοτικός.
3. Στα θετικά το Clean android
4. Καλή οθόνη FHD με ζωντανά χρώματα και ποιότητα.
5. Σχετικά μικρή μπαταρία 5000mah, ξεφορτίζει σχετικά γρήγορα με έντονη χρήση+φωτεινότητα, ενώ φορτίζει σχετικά αργά.
6. Το face unlock όπως αναφέρει και άλλος, δυσκολεύεται σε καταστάσεις μικρού φωτισμού",1
"μπαταρία του δεν βγάζει όλει την μέρα και παίζει σχεδόν τα μισά παιχνίδια και σχεδόν της μισές εφαρμογές με την ενημέρωση που μου έκανε π.χ το κοντι δεν το αντέχει ενώ πριν το έτρεχε μια χαρά το 8ball poul δεν το σικονη εξ αρχής,
όλα τα αλά είναι κομπλέ.
αν ήξερα το πώς θα ειταν και η μπαταρία του δεν θα το επερνα τοτε που έκανε 230ευρω με τπτ.
αν θέλετε Κατή καλό σίγουρα δεν κάνει αυτό για εσάς θα απογοητευτεί ρε πλήρως.",0
"Πολύ καλό για απλή χρήση (Browsing, Social Media etc). Το συγκεκριμένο μάλλον προορίζεται για όσους θέλουν να βλέπουν βίντεο (Youtube, Netflix κτλ) μιας και ενώ δεν είναι τόσο γρήγορο έχει αρκετά καλή οθόνη για τα λεφτά του.",1
"έδωσα 200€ , το χρησιμοποίησα ένα μήνα στο σύνολο, σε διάρκεια 2 ετών. το έστειλα στη Lenovο και θέλουν 285€ να επισκευάσουν την πλακέτα... Η πρώτη και τελευταία φορά που αγόρασα Lenovo!!! ποτέ ξανά!!!",-1
Καλό tablet γενικά με μόνο αρνητικό για μένα ότι δε παίζει σε hd fhd streaming όπως Netflix Disney plus,1
"Αγοράστηκε το 2021

Λοιπόν παιδιά θα ξεκινήσω με τα θετικά :
•Πολύ καλή οθόνη με πολύ ωραία και ζωντανά χρώματα 
•Σε social media πάει έτσι κι έτσι αλλά δεν είναι και πολύ μεγάλο θέμα 
Πάμε τώρα στα αρνητικά :
•Είναι πολύ αργό ακόμη και σε ελαφριές εφαρμογές 
•Δεν συζητάμε το θέμα των παιχνιδιών. Μια λέξη να το σχολιάσω ΑΘΛΙΟ.
•Καθόλου ανθεκτικό δύο φορές μου έπεσε ΜΑΖΙ ΜΕ ΤΗΝ ΘΗΚΗ και μου έσπασε 

Νομίζω αυτά είναι αρκετά αν και υπάρχουν κι άλλα αρνητικά 

Συμπέρασμα: 
Το τάμπλετ δεν αξίζει καθόλου ούτε καν για ελαφριά χρήση για τα χρήματα του. Σας συστήνω να πάτε σε ένα αξιόπιστο Xiaomi η να δώσετε λίγο παραπάνω χρήματα και να πάρετε ένα Samsung όπου είναι πολύ καλά και κρατάνε αρκετό καιρό. Πραγματικά δεν το συστήνω καθόλου. ΜΗΝ ΚΑΝΕΤΕ ΤΟ ΙΔΙΟ ΛΑΘΟΣ ΜΕ ΕΜΕΝΑ ΚΑΙ ΠΕΤΑΞΕΤΕ ΤΑ ΛΕΦΤΑ ΣΑΣ.",-1
Ότι χειρότερο έχω αγοράσει σε τάμπλετ κολλάει συνέχεια.  Δεν το συνιστώ ούτε για παιδιά. Λυπάμαι για τα λεφτά που πέταξα,-1
αυτό το tablet είναι οτι καλύτερο. Το έχω έναν χρόνω και δεν κολλάει καθόλου. Τα ηχεία δεν είναι και τα καλύτερα αλλά είναι ικανοποιητικά για την τιμή του. Ένα αρνητικό για εμένα είναι ότι η μπαταρία τελειώνει σχετικά γρήγορα ηδικα όταν παίζω video games,1
"Το βάζω 1 αστέρι μόνο κι μόνο επειδή δεν μπορώ να βάλω 0. 
Το πήρα το 2020 αρχικά μόνο για Webex και να με βοηθάει στο διάβασμα.
Στην αρχή για να πω την αλήθεια ήταν σχεδόν όλα μια χαρά κι μάλλον όταν το αγοράσεις θα πάνε όλα καλά. 
Μετά από 2 χρόνια χρήσης άρχισε να παρουσιάζει προβλήματα.
Η μπαταρία αδειάζει εξαιρετικά γρήγορα και τελευταία χρειάζεται πάνω από 12-18 ώρες φόρτισης.
Η κάμερα είναι το ότι χειρότερο υπάρχει απλά θα καταλάβετε μόνοι σας τι εννοώ.
Τα ηχεία ντάξει αλλά σε όποιον αρέσει η 8d μουσική δεν θα την απολαύσει .
Το ίντερνετ κολλάει ΣΥΝΕΧΕΙΑ κι ας έχω ένα πολύ καλό ιντερνετ σπίτι μου.
Η οθόνη το μέγεθος της 5:3 δεν είναι κι βολικό σε σχέση με το ipad μιας φίλης μου που είναι 4:3.
Δεν έχει πολλούς αισθητήρες και δεν υπάρχει καλό πενάκι όπως τα  S pen ή  τα Apple pencil και όσοι κάνετε digital art δεν θα σας το πρότεινα καθώς δεν θα μπορείτε να χρησιμοποιείτε πενάκι.
Το μόνο θετικό είναι ότι είναι ελαφρύ.
Όσοι θέλουν να αλλάζουν τα εικονίδια των εφαρμογών δεν θα μπορέσετε να το κάνετε κι να κατεβάσεις εφαρμογή ( όπως το icon changer X) επειδή θα σας βγάζει ένα άσπρο περίγραμμα που είναι αρκετά μεγάλο με αποτέλεσμα να μην φαίνεται το εικονίδια που βάλατε.
Τώρα μετά από 2.5 χρόνια χρήσης σταμάτησε τελείως να φορτίζει ( πήρα κι έναν από τους καλύτερους φορτιστές επειδή αυτός που είναι στο κουτί είναι για πέταμα) και ελπίζω να φτιάχνεται.
Σε γενικές γραμμές δεν θα το πρότεινα και δεν αξίζει καθόλου τα λεφτά του.",-1
"Αγόρασα το ταμπλετ για χρήση για ταινίες, σειρές κλπ και διάβασμα. Η ανάλυση της οθόνης είναι σχετικά ικανοποιητική, κανένα παράπονο ως προς αυτό. Είναι αρκετά ελαφρύ και καλό σχεδιασμένο, πολύ όμορφο. Κάτι που με απογοήτευσε είναι η διάρκεια της μπαταρίας -κάτι βασικό για εμένα. Απο την πρώτη κι ολας μέρα καταλαβα πως η μπαταρία δεν είναι ανθεκτική και ήταν μεγάλη απογοήτευση για καινούργια συσκευή. δεν κολλάει καθόλου αλλά εντάξει είναι όλο καινούργιο, άρα θα δειξει. Αρκετα κακό ηχειο αλλά οκευ δεν έχω ιδιαίτερο πρόβλημα. Γενικα περιμενα να είμαι περισσότερο ικανοποιημενη από αυτήν την αγορά. Δεν θα την ξανά έκανα.",0
"Φοβερό τάμπλετ! 
Το πήρα για τον πιτσιρικά γιατί είχε ενα 8'' και του έσπασε και αποφάσισα να του πάρω μεγαλύτερο. 
Δεν κολλάει,πολύ γρήγορο, καλά ηχεία. Και όταν λέω δεν κολλάει φαντάσου τα πιτσιρίκια τι παιχνίδια κατεβάζουν και παίζουν.
Άσε πόσα παράθυρα έχουν ανοιχτά ταυτόχρονα......
Μπαταρία ικανοποιητική. Από το πρωί μέχρι το απόγευμα δεν σταματάει να παίζει παιχνίδια και YouTube. 
Εγω σας το προτείνω με κλειστά μάτια.",1
αυτό το ταμπλετ το πήρα εξαρχής για webex αλλά το ήθελα και για gaming ένταξη στην αρχή ηταν οκ αλλά μετά από έναν χρόνο αρχησε να κολαει φουλ πραγμα που το κάνει μη αποδοτικό για παιχνίδια και τώρα ουσιαστικά μιυ βγήκε άχρηστο με τόσα προβλήματα που έχει,-1
"Ο,τι πρέπει αν θες να αγοράσεις ταμπλετ και να έχει αργή απόκριση ήδη από την στιγμή που αγοράστηκε χωρίς να έχει φορτωθεί με τίποτα πέρα από τα πολύ πολύ βασικά αππς. Φαντάσου τι θα γίνει σε έναν χρόνο. Πόσο θα σέρνεται…
Δεν ξέρω αν η κατάσταση είναι η ίδια για τα υπόλοιπα ταμπλετ των 200 ευρώ… Αλλά καινούργιο ταμπλετ που κυκλοφόρησε πρόσφατα να μην μπορεί να αντέξει ούτε ένα βασικό αντροιντ χωρίς να ζορίζεται… Μακριά. Apple και πάλι Apple και ας δώσουμε τα τριπλάσια.  Αυτή είναι η πικρή αλήθεια. 
Κάθε καινούργιο μηχάνημα  που βγαίνει στην αγορά ΟΦΕΙΛΕΙ να λειτουργεί σφαίρα στην εργοστασιακή του κατάσταση. Αν είναι δυνατόν…",-1
Είναι ένα πάρα πολύ καλό ταμπλετ εγώ λόγω επαγγέλματος το έχω στο αυτοκίνητο όλη μέρα σε ταξί είναι αρκετά γρήγορο για τα προγράμματα που χρησιμοποιούμε εμείς.,1
"Καταπληκτικό μηχάνημα, ιδανική τιμή για αυτά τα χαρακτηριστικά. Χρήση εφαρμογών κοινωνικής δικτύωσης, youtube και μουσική κρατάει 2 μέρες συνεχείς χρήσης. Φορτίζει γρήγορα, τέλεια χρώματα και ανάλυση οθόνης, το συνιστώ.",1
"Κατοχος του ταμπλετ 3 μηνων. εκανα ερευνα αγορας και κατεληξα σε αυτο.
ειναι αριστο για την τιμη αυτη και για τα χαρακτηριστικα. 
δε κολλαει πουθενα σε καθημερινη χρηση και στις γνωστες εφαρμογες (yt, netflix κτλ).
μπορεις να κανεις τα παντα ευκολα μεσα στο σπιτι (αν εχεις smarthome κτλ)
στελνω βιντεο απο yt στη tv χωρις προβλημα.
καλη ποιοτητα πλαστικων οπως και οθονης (ισως λιγακι ψευτικα χρωματα, αλλα οκ 180ευρω δινεις).

το μεγαλο αρνητικο η καμερα, αλλα ο ανταγωνισμος ειναι χειροτερος, δε το παιρνεις για την καμερα το ταμπλετ. 
η μπαταρια διαρκει 7-8ωρες με συνεχομενη χρηση πχ, ταινια η σειρα (στο αεροδρομιο, απο 95% ειδα σερι 7 7 επεισοδια squid game και εφτασε στο 18% δηλ λιγο πριν να σβησει). 
πολυ τιμιο απο μενα, θα το ξαναγοραζα ευκολα και το προτεινω σε φιλους.
οποιος θελει gaming, να τρεχει βαρια apps κτλ να παει σε samsung των 500+ευρω η ακομα και ipad...",1
"Πολυ καλό vfm tablet.
Είχα κάνει αρκετά ενδελεχή έρευνα πριν καταλήξω σε αυτό και με δικαίωσε σε όλα. Η χρήση προρορίζεται κυρίως στο σπίτι οπότε δεν με ενδιέφερε καθόλου η κάμερα και μπορώ να συμβιβαστώ με την μικρή μπαταρία.
Θετικά: 
Είναι γρήγορο σε καθημερινές λειτουργίες (browsing, netflix, youtube), έχει πάρα πολύ καλή οθόνη και αρκετά καλά ηχεία, άνετο στην χρήση, στιβαρή κατασκευή και όχι ιδιαίτερα βαρύ
Αρνητικά:
Πολύ μικρή διάρκεια μπαταρίας, δεν κάνει για 3D παιχνίδια λόγω του mediatek chipset.  
Με γνώση των παραπάνω περιορισμών, στην τιμή που το πήρα (182 Ευρώ) δεν έχει ανταγωνισμό",1
Για social και browsing αποδεκτό και σχετικά ικανοποιητικό. Για βαριές εφαρμογές και ειδικά gaming δεν κάνει ΜΕ ΤΊΠΟΤΑ.,0
"Αν και δεν το έχω χρησιμοποιήσει ακόμα επαρκώς για να δω όλες του τις λειτουργίες, μπορώ να γράψω ότι είναι ταχύτατο, καλή ανάλυση οθόνης, σίγουρα με τα χαρακτηριστικά που έχει είναι η καλύτερη επιλογή αγοράς και αυτό που μου έκανε ιδιαίτερη εντύπωση είναι ότι σε περίπτωση που ενεργοποιήσετε το gps θα βρει δορυφόρους για την πλοήγηση ακόμα και μέσα από το σπίτι σας. 

Μία πάρα – πάρα πολύ καλή επιλογή.",1
Είναι ένα γρήγορο τάμπλετ με μία καλή οθόνη για τα χρήματα του είναι πάρα πολύ καλό τα ηχεία είναι Dolby με δύο ισάξια ηχεία αλλά χαλιά ήχος είναι τσιγκινος  στην κάμερα έχει ένα σύστημα όπου μετατρέπει τη φωτογραφία σε κείμενο εάν θέλετε να βγάλετε μία φωτοτυπία για παράδειγμα η μπαταρία πολύ μέτρια αλλά όχι χάλια,1
"Σε καμία περίπτωση δεν αντιπροσωπευουν τα ονομαστικά χαρακτηριστικά με την πραγματικότητα. Κολλάει σχεδόν σε όλες τις εφαρμογές και καθυστερεί σημαντικά στην απόκριση.
Όσο αφορά την οθόνη ναι μεν είναι καλή σε ανάλυση αλλά η φωτεινότητα της είναι χαλια.
Στο auto rotate παρουσίαση πρόβλημα όπως και στο auto lock. Η χρήση του είναι μόνο για browsing fb YouTube. Εάν θα ξανά αγόραζα θα έκανα άλλη επιλογή.",-1
"Έχω το ταμπλετ από τις 2 Νοεμβρίου το 64αρι. Γενικά κάνω αρκετή χρήση καθημερινά. Κυρίως σερφαρισμα, νετφλιξ, YouTube κ παίζω κάνα παιχνίδι. Έχω κατεβάσει αρκετές εφαρμογές και έχει ακόμα χώρο όμως όσο πιο πολύ το φορτώνεις τόσο πιο πολύ κολλάει. Για βαρύ  gaming δεν είναι με τίποτα. Μετά από αρκετό καιρό χρήσης έχω παρατηρήσει κ εγώ ότι η μπαταρία πέφτει αρκετά γρήγορα. Το βάζω για φόρτιση κάθε βράδυ. Ενώ ξεκινάς με 100% μπαταρία και βλέπεις μια σειρά κοιτάς κ έχει πέσει στο 55%. Επίσης όταν το αφήνω το ταμπλετ το βράδυ και έχει ένα ποσοστό μπαταρίας πχ 45% το πρωί μπορεί να έχει πέσει 38% λογικά από εφαρμογές που λειτουργούν στο παρασκήνιο. Αν διαθέτετε καλύτερο μπάτζετ πηγαίνετε στο p11 που είναι πολύ καλύτερο. Ωστόσο κ αυτό που έχω για την τιμή του καλό είναι. Αν είχε λίγο καλύτερη μπαταρία θα έσκιζε!",1
"απο εμφάνιση είναι ωραίο  αλλα εχει θέματα σε περιστροφή οθόνης και στην μπαταρία του .
δεν κρατάει ούτε 2 ωρες , αν πάλι το αφήσεις σε αναμονή με κλειστή οθόνη και το χρειαστείς για λίγο εκει που είχε γεματη μπαταρία σε κοκκινίζει μεσα σε λίγα λεπτα!!

χαλια",0
"Πιστεύω για τα χρήματα του ειναι καλό , πολύ καλή ταχύτητα , και παίζει άνετα τα παιχνίδια , είμαι ευχαριστημένος !!",1
"Αγόρασα 3 τάμπλετ (για όλη την οικογένεια δώρα Χριστουγέννων) και τα τρία με μικρή χρίση θέλουν μια φορά φόρτιση τη μέρα, με μέτρια χρίση θέλουν δύο φορές φόρτιση τη μέρα..
Είναι απογοητευτικό πόσο γρήγορα πέφτει η μπαταρία.. το μετάνιωσα από την πρώτη εβδομάδα που τα αγόρασα. 
Επίσης ο ήχος ποιοτικά είναι μέτριος, είναι σχετικά βαρύ σαν τάμπλετ, το μόνο θετικό που έχει είναι η οθόνη του.",-1
"Απογοήτευση μεγάλη… την πάτησα … για παιχνίδια που το θέλαμε ειπαμε να πάρουμε ένα ταμπλέτακι με καλά χαρακτηριστικά ,αλλά μεγάλη απογοήτευση 
Αν το θέλετε για gaming με τιποτα σέρνετε….",-1
"Μετα την πρώτη φόρτιση dead on arrival...η οθόνη εμφάνισε πρόβλημα. Πίσω στο κατάστημα για άμεση αντικατάσταση...
Για να δούμε...

Update.
Αντικαταστάθηκε άμεσα από την αντιπροσωπεία. Προφανώς έπεσα σε ελαττωματικό προϊόν. Πλάκα οκ.",1
"Το αγορασα για τους δικους μου για απλη χρηση, λιγο facebook, λιγο skype να μιλαμε, λιγο browsing, δεν το εχω τσεκαρει απο κοντα, ελπιζω να αντεξει στον χρονο. Το μονο αρνητικο που θα ελεγα ειναι οτι η μπαταρια ειναι σχετικη μικρη, θα επιστρεψω με μια ποιο αναλυτικη περιγραφη. Στα ιδια χρηματα θα επελεγα το lenovo p11 αλλα ερχετε εκτος Ευρωπης οποτε θα επερνε περισσοτερο καιρο και το βιαζομουν, αλλα αξιζει τα χρηματα του ;)",1
"Παρά πολύ καλό tablet για τα λεφτά του! Βρήκα και λύση στο γνωστό πρόβλημα που έχει με το Netflix (δεν αναπαράγει με HD και Hdr) :

1) Κάντε απεγκατάσταση το App του Netflix. 
2) Πατήστε το παρακάτω link:
https://github.com/longseespace/netflix_patch/releases
3)Κατεβαστε και εγκαταστήστε το netflix_with_HDR.apk
4)Ετοιμοι!!",1
"Πολύ τίμιο για απλή χρήση όπως browsing, social media, μουσική και για να έχεις κάποιο drive και να διαβάζεις εργασίες και σημειώσεις το συνιστώ ανεπιφύλακτα!!!",1
"Ένα πολύ καλό ταμπλετ για τα λεφτά του!! Λίγο μεγαλύτερη διάρκεια της μπαταρίας θα ήθελα αλλά οκ. Πολύ καλή ανάλυση οθόνης, ωραία ζωηρά χρώματα. Το έχω ένα μήνα περίπου και είμαι πολύ ευχαριστημένη!!",1
